Feature1,Feature2,Feature3,Target
0.4738329209117875,1.7864307724680597,-1.0482501742200065,0
-1.1913034972026486,2.1804434475678485,-0.60383047846429,0
0.6565536086338297,2.7716582510881236,-1.2887208238478849,1
-0.9746816702273214,3.067422317133335,-2.1473240137604725,1
0.787084603742452,0.31303686224319627,-2.0937178824807843,1
1.158595579007404,-0.30117125610343365,-1.0655065404319968,1
-0.8206823183517105,3.9165152328477637,-2.08684954226753,1
0.9633761292443218,2.4984710179693876,-2.4256915653543287,1
0.4127809269364983,0.8772701951651696,-0.7871395446162064,1
0.82206015999449,4.326727963283784,-1.5099544348417107,1
1.8967929826539474,2.1735119514392878,2.007985977165377,1
-0.2453881160028705,3.7689457760957397,-6.301939616786024,1
-0.7537361643574896,2.1012777221151633,1.1830137038449235,1
-0.8895144296255233,5.091121887322981,1.4921703849952581,1
-0.8158102849654383,4.633011263664807,-5.146780464816299,1
-0.0771017094141042,1.6265537772813898,-1.6853751881606975,0
0.3411519748166439,3.457356426431533,-1.742881731991583,1
0.27669079933001905,2.9680639243777214,-3.8150233894356425,1
0.8271832490360238,4.052947336298523,-2.555633375181751,1
0.01300189187790702,0.5526148091298433,-3.2211516909316575,0
1.4535340771573169,3.029077189997659,2.5045408868472454,1
-0.2646568332379561,3.5876367302743817,0.8713567862949223,1
2.720169166589619,-0.6381092296346713,1.5431101899883175,1
0.6256673477650062,0.22511223100133737,0.4433441280864703,1
-0.8571575564162826,-1.058848266640151,-3.2581035424344584,1
-1.0708924980611123,1.5958897483331633,-2.0490405325595473,0
0.4824724152431853,3.0763133836939436,-0.021250877544163882,1
-0.2234627853258509,4.253535578144042,-3.4442556177838908,1
0.714000494092092,2.111142170629663,0.42599686034477613,0
0.47323762457354485,4.442923318356938,-1.48065079631627,1
-0.07282891265687277,-0.07015218732233697,-1.7496416150991951,0
-0.846793718068405,-0.5550736590327321,0.421919936406983,1
-1.5148472246858646,1.916678451655072,-0.11147337702792048,0
-0.4465149520670211,2.576098173408961,-1.7219323316381598,1
0.8563987943234723,1.9509578778588603,1.3186596067284961,0
0.21409374413020396,-1.101163150059815,-3.1621266551997946,1
-1.245738778711988,1.8663199407308173,0.2318712138885275,0
0.173180925851182,0.04329574924272017,0.1862025159367675,0
0.3853173797288368,3.0045088232450574,-1.6190928786279806,1
-0.883857436201133,2.549897369145272,-0.347733955515764,0
0.1537251059455279,0.5901803205089671,-3.502227152770606,1
0.058208718445999896,1.2291996239949596,0.848054038413802,1
-1.142970297830623,0.41117971716657253,-1.369804272885978,0
0.3577873603482833,1.9059813540902422,-2.045446041038079,1
0.5607845263682344,3.4327134807518576,1.0980184516737785,1
1.083051243175277,0.5214109304966845,-2.4086873810855183,0
1.053802052034903,2.7560697732767667,-3.8169225927271193,1
-1.377669367957091,1.204613572441339,-4.1132583470478075,1
-0.9378250399151228,0.8106907516064839,0.21201990269127924,1
0.5150352672086598,1.8394544600681633,-3.560858704992566,1
0.5137859509122088,0.4471365163709389,2.5095883639687293,1
0.5150476863060479,1.169526041979227,-5.163858815767444,1
3.852731490654721,0.20318316111672718,2.3929127365800764,1
0.570890510693167,4.947087699374584,-0.5779650655947632,1
1.135565640180599,2.052895327957593,-1.1934262237407847,1
0.9540017634932023,0.9504117380111217,-2.0898381736178995,1
0.651391251305798,2.320969866101333,-0.20172777129585828,1
-0.3152692446403456,1.8315079254637552,-1.0752694048496967,0
0.7589692204932674,1.6685456007001656,1.206603764033043,1
-0.7728252145375718,2.921250050065138,-0.7715447026759207,0
-0.23681860674000887,3.1362615650709578,-0.6993964770762449,1
-0.48536354782910346,1.2042482785842088,-1.7272244244277117,1
0.08187413938632256,1.13627263903298,-1.113891247442135,0
2.3146585666735087,1.587422454272534,-0.38439646221588164,1
-1.867265192591748,-1.452881747103377,-4.420336785313252,1
0.6862601903745135,-0.2727865932978286,-3.696370844211426,1
-1.6127158711896517,4.050311401166788,0.48652818804542997,1
-0.47193186578943347,4.467451570251925,-0.6582691237441163,1
1.088950596967366,1.6264459406654326,-1.3679666727053583,1
0.06428001909546277,2.8648354445836497,-0.9631321338692137,1
-1.0777447779293061,2.466875231815304,-0.3048365892766579,1
-0.7153037092599682,6.618321212682856,-2.079519360618723,1
0.6795977489346758,3.679362367151865,-2.5566094508046255,1
-0.7303666317171367,1.8081236127788503,-0.6083094898046368,1
0.21645858958197486,0.5666893390993613,-2.9567455552300643,0
0.045571839903813784,-0.40966948038635875,-0.18349448857105632,1
-0.6516003476058171,2.3051954538008346,-4.405167208475681,0
2.1439440893253257,0.865473882073545,1.0583112746512873,0
0.6339190223180112,-0.13338056439651114,-0.054805035173913996,1
-2.025142586657607,1.0301406736362102,-0.4879405313722487,0
0.18645431476942764,0.37767799457840745,0.9653819678910278,1
-0.661786464768388,4.530712452608848,2.3309488889251533,1
0.852433334796224,3.3224596354241758,1.0287401300362609,1
-0.7925207384327007,1.988041038025074,-4.681748462663291,1
-0.11473644146689901,4.2199162083350386,-3.559153933471403,1
0.5049872789804571,2.1160524614714276,-2.2496371553913574,1
0.8657551941701215,0.7080736980076046,-0.9478178995783324,1
-1.2002964070557762,4.284686115904486,0.03531804093824609,1
-0.3345012358409484,2.808365065526988,-2.451487626306931,0
-0.4749453111609562,0.4441307685103153,-0.6264664710458434,1
-0.6533292325737119,1.7144919828745877,-2.510765864706645,1
1.7654542402810969,0.6865726199228641,-2.2230356059838963,1
0.40498171096095553,-0.07419959644650387,-3.8133221936964445,0
